date,sales,day_of_week,day_of_month,month,quarter,year,day_of_year,week_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,dow_sin,dow_cos,month_sin,month_cos,is_festival_season,is_month_end_peak,is_friday,is_high_demand_month,trend,sales_diff,sales_pct_change,lag_1,lag_7,lag_14,lag_21,lag_28,lag_diff_7,lag_diff_14,lag_ratio_7,lag_ratio_14,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_min_14,rolling_mean_28,rolling_std_28,rolling_max_28,rolling_min_28,ema_7,ema_14,rolling_trend_7,ewm_7,ewm_14,ema_diff
2013-02-15,11,4,15,2,1,2013,46,7,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,45,1.0,0.10000000000000009,10.0,11.0,11.0,14.0,7.0,0.0,0.0,0.9166666666666666,0.9166666666666666,12.428571428571429,2.225394561056748,16.0,10.0,12.857142857142858,3.158800718314146,21.0,9.0,11.75,3.4707774772082813,21.0,6.0,12.176530767672268,12.200506852189946,-0.4285714285714288,12.137769053922966,11.768642344232532,0.36912670969043404
2013-02-16,7,5,16,2,1,2013,47,7,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,46,-4.0,-0.36363636363636365,11.0,14.0,21.0,12.0,18.0,-7.0,-14.0,0.4666666666666667,0.3181818181818182,12.428571428571429,2.225394561056748,16.0,10.0,12.857142857142858,3.158800718314146,21.0,9.0,11.892857142857142,3.348181216767911,21.0,6.0,11.882398075754201,12.040439271897954,-0.4285714285714288,11.853326790442225,11.666156698334861,0.18717009210736357
2013-02-17,11,6,17,2,1,2013,48,7,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,47,4.0,0.5714285714285714,7.0,11.0,15.0,12.0,15.0,0.0,-4.0,0.9166666666666666,0.6875,11.428571428571429,2.8784916685156974,16.0,7.0,11.857142857142858,2.5376289010728956,16.0,7.0,11.5,3.2489314482696527,21.0,6.0,10.66179855681565,11.36838070231156,-0.4285714285714288,10.639995092831668,11.044002471890213,-0.40400737905854456
2013-02-18,10,0,18,2,1,2013,49,8,0,0,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,48,-1.0,-0.09090909090909094,11.0,16.0,14.0,11.0,8.0,-6.0,-4.0,0.5882352941176471,0.6666666666666666,11.428571428571429,2.8784916685156974,16.0,7.0,11.571428571428571,2.376626106132734,16.0,7.0,11.357142857142858,3.1764677064228244,21.0,6.0,10.746348917611737,11.319263275336686,-0.14285714285714235,10.729996319623751,11.038135475638185,-0.308139156014434
2013-02-19,10,1,19,2,1,2013,50,8,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,49,0.0,0.0,10.0,11.0,9.0,6.0,7.0,-1.0,1.0,0.8333333333333334,1.0,10.571428571428571,2.0701966780270618,14.0,7.0,11.285714285714286,2.3014567770660586,16.0,7.0,11.428571428571429,3.120168222299837,21.0,6.0,10.559761688208802,11.143361505291796,-0.7142857142857153,10.547497239717813,10.899717412219761,-0.3522201725019478
2013-02-20,7,2,20,2,1,2013,51,8,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,50,-3.0,-0.30000000000000004,10.0,14.0,10.0,9.0,9.0,-7.0,-3.0,0.4666666666666667,0.6363636363636364,10.428571428571429,2.0701966780270613,14.0,7.0,11.357142857142858,2.2397507710643856,16.0,7.0,11.535714285714286,3.012100815502581,21.0,6.0,10.419821266156601,10.990913304586224,-0.9285714285714288,10.41062292978836,10.779755090590461,-0.369132160802101
2013-02-21,13,3,21,2,1,2013,52,8,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,51,6.0,0.8571428571428572,7.0,10.0,13.0,13.0,8.0,3.0,0.0,1.1818181818181819,0.9285714285714286,9.428571428571429,1.7182493859684467,11.0,7.0,11.142857142857142,2.5071326821120334,16.0,7.0,11.464285714285714,3.096977533220064,21.0,6.0,9.56486594961745,10.458791530641394,-1.7142857142857135,9.55796719734127,10.2757877451784,-0.71782054783713
2013-02-22,12,4,22,2,1,2013,53,8,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,1,0,52,-1.0,-0.07692307692307687,13.0,11.0,11.0,11.0,14.0,1.0,1.0,1.0,1.0,9.857142857142858,2.1930626551751327,13.0,7.0,11.142857142857142,2.5071326821120334,16.0,7.0,11.642857142857142,3.0333246118835007,21.0,6.0,10.423649462213088,10.797619326555875,-1.2857142857142847,10.418475398005953,10.639016045821279,-0.22054064781532645
2013-02-23,15,5,23,2,1,2013,54,8,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,53,3.0,0.25,12.0,7.0,14.0,21.0,12.0,8.0,1.0,1.875,1.0,10.0,2.3094010767585016,13.0,7.0,11.214285714285714,2.5169753346357666,16.0,7.0,11.571428571428571,2.9991180361414562,21.0,6.0,10.817737096659815,10.957936749681759,-1.2142857142857135,10.813856548504464,10.820480573045108,-0.006624024540643703
2013-02-24,11,6,24,2,1,2013,55,8,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,54,-4.0,-0.2666666666666667,15.0,11.0,11.0,15.0,12.0,0.0,0.0,0.9166666666666666,0.9166666666666666,11.142857142857142,2.544836041121407,15.0,7.0,11.285714285714286,2.61441481696475,16.0,7.0,11.678571428571429,3.0677965482371303,21.0,6.0,11.863302822494862,11.496878516390858,-0.14285714285714413,11.86039241137835,11.377749829972428,0.482642581405921
2013-02-25,7,0,25,2,1,2013,56,9,0,0,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,55,-4.0,-0.36363636363636365,11.0,10.0,16.0,14.0,11.0,-3.0,-9.0,0.6363636363636364,0.4117647058823529,11.142857142857142,2.544836041121407,15.0,7.0,11.285714285714286,2.61441481696475,16.0,7.0,11.642857142857142,3.069736213957221,21.0,6.0,11.647477116871148,11.430628047538743,-0.14285714285714413,11.645294308533762,11.327383185976105,0.31791112255765697
2013-02-26,9,1,26,2,1,2013,57,9,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,56,2.0,0.2857142857142858,7.0,10.0,11.0,9.0,6.0,-1.0,-2.0,0.8181818181818182,0.75,10.714285714285714,2.9840847683606273,15.0,7.0,10.642857142857142,2.4684826500112553,15.0,7.0,11.5,3.1914236925211257,21.0,6.0,10.485607837653362,10.839877641200244,0.07142857142857117,10.483970731400321,10.75039876117929,-0.26642802977896984
2013-02-27,9,2,27,2,1,2013,58,9,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,57,0.0,0.0,9.0,7.0,14.0,10.0,9.0,2.0,-5.0,1.125,0.6,10.571428571428571,3.0472470011002195,15.0,7.0,10.5,2.5038431998091983,15.0,7.0,11.607142857142858,3.047029952985616,21.0,7.0,10.114205878240021,10.594560622373544,0.07142857142857117,10.112978048550241,10.517012259688718,-0.4040342111384767
2013-02-28,10,3,28,2,1,2013,59,9,0,0,1,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,1,0,0,58,1.0,0.11111111111111116,9.0,13.0,10.0,13.0,13.0,-3.0,0.0,0.7142857142857143,0.9090909090909091,10.857142857142858,2.7342623276105886,15.0,7.0,10.142857142857142,2.3157368940873577,15.0,7.0,11.607142857142858,3.047029952985616,21.0,7.0,9.835654408680016,10.381952539390404,0.7142857142857153,9.834733536412681,10.314743958396889,-0.4800104219842076
2013-03-01,15,4,1,3,1,2013,60,9,0,1,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,1,0,59,5.0,0.5,10.0,12.0,11.0,11.0,11.0,3.0,4.0,1.1538461538461537,1.25,10.428571428571429,2.572750982712399,15.0,7.0,10.142857142857142,2.3157368940873577,15.0,7.0,11.5,3.0489828297804973,21.0,7.0,9.876740806510012,10.331025534138352,0.2857142857142865,9.87605015230951,10.272778097277305,-0.39672794496779495
2013-03-02,13,5,2,3,1,2013,61,9,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,60,-2.0,-0.1333333333333333,15.0,15.0,7.0,14.0,21.0,-2.0,6.0,0.8125,1.625,10.857142857142858,3.078342163598854,15.0,7.0,10.428571428571429,2.6519741765271827,15.0,7.0,11.642857142857142,3.1176235692553886,21.0,7.0,11.157555604882509,10.953555462919905,0.4285714285714288,11.157037614232133,10.903074350973665,0.2539632632584681
2013-03-03,20,6,3,3,1,2013,62,9,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,61,7.0,0.5384615384615385,13.0,11.0,11.0,11.0,15.0,9.0,9.0,1.6666666666666667,1.6666666666666667,10.571428571428571,2.699206232527312,15.0,7.0,10.857142857142858,2.5376289010728956,15.0,7.0,11.357142857142858,2.5417154562061923,16.0,7.0,11.618166703661881,11.226414734530586,-0.2857142857142865,11.6177782106741,11.18266443751051,0.43511377316358946
2013-03-04,14,0,4,3,1,2013,63,10,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,62,-6.0,-0.30000000000000004,20.0,7.0,10.0,16.0,14.0,7.0,4.0,1.75,1.2727272727272727,11.857142857142858,4.488079449258574,20.0,7.0,11.5,3.5246385521180623,20.0,7.0,11.535714285714286,2.9499798223684417,20.0,7.0,13.71362502774641,12.39622610325984,0.35714285714285765,13.713333658005574,12.358309179175775,1.3550244788297992
2013-03-05,13,1,5,3,1,2013,64,10,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,63,-1.0,-0.0714285714285714,14.0,9.0,10.0,11.0,9.0,4.0,3.0,1.3,1.1818181818181819,12.857142857142858,3.9761191895520205,20.0,9.0,11.785714285714286,3.55567956132961,20.0,7.0,11.535714285714286,2.9499798223684417,20.0,7.0,13.785218770809808,12.610062622825195,1.0714285714285712,13.78500024350418,12.577201288619007,1.207798954885174
2013-03-06,17,2,6,3,1,2013,65,10,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,64,4.0,0.3076923076923077,13.0,9.0,7.0,14.0,10.0,8.0,10.0,1.7,2.125,13.428571428571429,3.5989416433697508,20.0,9.0,12.0,3.53009043248731,20.0,7.0,11.678571428571429,2.919329849894795,20.0,7.0,13.588914078107356,12.66205427311517,1.4285714285714288,13.588750182628136,12.633574450136472,0.9551757324916643
2013-03-07,11,3,7,3,1,2013,66,10,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,65,-6.0,-0.3529411764705882,17.0,10.0,13.0,10.0,13.0,1.0,-2.0,1.0,0.7857142857142857,14.571428571428571,3.2071349029490945,20.0,10.0,12.714285714285714,3.451389272754943,20.0,7.0,11.928571428571429,3.0662870710545667,20.0,7.0,14.441685558580517,13.240447036699816,1.8571428571428577,14.441562636971103,13.215764523451607,1.2257981135194953
2013-03-08,15,4,8,3,1,2013,67,10,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,1,0,66,4.0,0.36363636363636354,11.0,15.0,12.0,11.0,11.0,0.0,3.0,0.9375,1.1538461538461537,14.714285714285714,2.9840847683606304,20.0,11.0,12.571428571428571,3.479926739155595,20.0,7.0,11.857142857142858,3.0636976656066075,20.0,7.0,13.581264168935387,12.941720765139841,2.1428571428571423,13.581171977728328,12.92032925365806,0.6608427240702675
2013-03-09,16,5,9,3,1,2013,68,10,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,67,1.0,0.06666666666666665,15.0,13.0,15.0,7.0,14.0,3.0,1.0,1.1428571428571428,1.0,14.714285714285714,2.9840847683606304,20.0,11.0,12.785714285714286,3.533979483388517,20.0,7.0,12.0,3.11507683752804,20.0,7.0,13.93594812670154,13.21615799645453,1.928571428571427,13.935878983296245,13.197618686503652,0.7382602967925926
2013-03-10,11,6,10,3,1,2013,69,10,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,68,-5.0,-0.3125,16.0,20.0,11.0,11.0,11.0,-9.0,0.0,0.5238095238095238,0.9166666666666666,15.142857142857142,2.911389784311007,20.0,11.0,12.857142857142858,3.5918099756388675,20.0,7.0,12.071428571428571,3.1847852585154204,20.0,7.0,14.451961095026155,13.587336930260593,2.2857142857142847,14.451909237472183,13.571269528303166,0.8806397091690172
2013-03-11,18,0,11,3,1,2013,70,11,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,69,7.0,0.6363636363636365,11.0,14.0,7.0,10.0,16.0,4.0,11.0,1.2,2.25,13.857142857142858,2.3401261667248807,17.0,11.0,12.857142857142858,3.5918099756388675,20.0,7.0,12.071428571428571,3.1847852585154204,20.0,7.0,13.588970821269616,13.242358672892514,1.0,13.588931928104138,13.228433591196078,0.3604983369080603
2013-03-12,14,1,12,3,1,2013,71,11,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,70,-4.0,-0.2222222222222222,18.0,13.0,9.0,10.0,11.0,1.0,5.0,1.0,1.4,14.428571428571429,2.81999662276056,18.0,11.0,13.642857142857142,3.4105524672504464,20.0,9.0,12.142857142857142,3.2966232523181747,20.0,7.0,14.691728115952213,13.87671084984018,0.7857142857142865,14.691698946078104,13.864642445703268,0.8270565003748356
2013-03-13,13,2,13,3,1,2013,72,11,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,71,-1.0,-0.0714285714285714,14.0,17.0,9.0,7.0,14.0,-4.0,4.0,0.7222222222222222,1.3,14.571428571428571,2.7602622373694192,18.0,11.0,14.0,3.1378581622109403,20.0,9.0,12.25,3.3068391532073607,20.0,7.0,14.518796086964159,13.893149403194823,0.5714285714285712,14.518774209558577,13.8826901196095,0.6360840899490778
2013-03-14,10,3,14,3,1,2013,73,11,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,72,-3.0,-0.23076923076923073,13.0,11.0,10.0,13.0,10.0,-1.0,0.0,0.8333333333333334,0.9090909090909091,14.0,2.581988897471613,18.0,11.0,14.285714285714286,2.8128433856309676,20.0,10.0,12.214285714285714,3.292608364392861,20.0,7.0,14.139097065223119,13.77406281610218,-0.2857142857142865,14.139080657168932,13.764998103661565,0.3740825535073675
2013-03-15,14,4,15,3,1,2013,74,11,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,1,0,73,4.0,0.3999999999999999,10.0,15.0,15.0,12.0,11.0,-1.0,-1.0,0.875,0.875,13.857142857142858,2.794552524023089,18.0,10.0,14.285714285714286,2.8128433856309676,20.0,10.0,12.214285714285714,3.292608364392861,20.0,7.0,13.10432279891734,13.270854440621891,-0.4285714285714288,13.1043104928767,13.26299835650669,-0.1586878636299911
2013-03-16,10,5,16,3,1,2013,75,11,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,74,-4.0,-0.2857142857142857,14.0,16.0,13.0,15.0,7.0,-6.0,-3.0,0.5882352941176471,0.7142857142857143,13.714285714285714,2.751622897751176,18.0,10.0,14.214285714285714,2.8059982846798652,20.0,10.0,12.321428571428571,3.3004328720422618,20.0,7.0,13.328242099188005,13.368073848538973,-0.5,13.328232869657525,13.3612652423058,-0.0330323726482753
2013-03-17,22,6,17,3,1,2013,76,11,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,75,12.0,1.2000000000000002,10.0,11.0,20.0,11.0,11.0,11.0,2.0,1.8333333333333333,1.0476190476190477,12.857142857142858,2.853569193634025,18.0,10.0,14.0,3.0127932350101707,20.0,10.0,12.428571428571429,3.1672931711077874,20.0,7.0,12.496181574391004,12.918997335400444,-1.1428571428571423,12.496174652243143,12.913096543331694,-0.4169218910885508
2013-03-18,11,0,18,3,1,2013,77,12,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,76,-11.0,-0.5,22.0,18.0,14.0,7.0,10.0,-7.0,-3.0,0.5789473684210527,0.7333333333333333,14.428571428571429,4.314979445958883,22.0,10.0,14.142857142857142,3.3479532865306205,22.0,10.0,12.821428571428571,3.631687409339277,22.0,7.0,14.872136180793254,14.129797690680386,0.2857142857142865,14.872130989182358,14.12468367088747,0.7474473182948884
2013-03-19,19,1,19,3,1,2013,78,12,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,77,8.0,0.7272727272727273,11.0,14.0,13.0,9.0,10.0,5.0,6.0,1.2666666666666666,1.3571428571428572,13.428571428571429,4.1576092031015,22.0,10.0,13.928571428571429,3.4521851655990865,22.0,10.0,12.857142857142858,3.607751795214439,22.0,7.0,13.90410213559494,13.712491331923001,-0.5,13.904098241886768,13.708059181435807,0.19603906045096053
2013-03-20,14,2,20,3,1,2013,79,12,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,78,-5.0,-0.26315789473684215,19.0,13.0,17.0,9.0,7.0,1.0,-3.0,1.0,0.7777777777777778,14.142857142857142,4.670066788550654,22.0,10.0,14.357142857142858,3.6921359850184423,22.0,10.0,13.178571428571429,3.742187629444607,22.0,7.0,15.178076601696205,14.417492487666602,-0.2142857142857153,15.178073681415075,14.4136512905777,0.7644223908373746
2013-03-21,17,3,21,3,1,2013,80,12,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,79,3.0,0.2142857142857142,14.0,10.0,11.0,10.0,13.0,7.0,6.0,1.5454545454545454,1.4166666666666667,14.285714285714286,4.644505202002533,22.0,10.0,14.142857142857142,3.613162749578965,22.0,10.0,13.428571428571429,3.5426352550417244,22.0,7.0,14.883557451272154,14.361826822644389,0.14285714285714413,14.883555261061307,14.35849778516734,0.5250574758939663
2013-03-22,21,4,22,3,1,2013,81,12,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,1,0,80,4.0,0.23529411764705888,17.0,14.0,15.0,15.0,12.0,7.0,6.0,1.4,1.3125,15.285714285714286,4.309458036856677,22.0,10.0,14.571428571428571,3.5672503031431217,22.0,10.0,13.571428571428571,3.6048174703733595,22.0,7.0,15.412668088454115,14.713583246291805,0.7142857142857153,15.412666445795981,14.710698080478362,0.7019683653176187
